241;TO3082;40.6642;28.4882;3970.06827603024;ORY-SAW;93.0;01-07-2015 10:56
242;TK1598;41.0771;28.0826;3764.32577420141;FRA-IST;109.0;01-07-2015 10:56
243;TK617;41.0491;28.3999;3436.66178980736;IST-CMN;238.0;01-07-2015 10:56
244;TK2313;40.9185;28.1612;3413.80151182638;ADB-IST;115.0;01-07-2015 10:56
245;W5113;41.0993;28.9529;2613.69178249208;IST-IKA;79.0;01-07-2015 10:56
246;PC4272;40.9182;29.5114;2369.84881736162;SAW-DLM;156.0;01-07-2015 10:56
247;TK1004;40.742;28.1825;2247.92733479639;SKP-IST;147.0;01-07-2015 10:56
248;;39.872;32.7932;2057.42501828822;MCT-";327.0;01-07-2015 10:56
249;TK369;40.6774;28.3171;1897.40307242136;TAS-IST;313.0;01-07-2015 10:56
250;TK2109;40.8043;28.4636;1478.29797610339;ESB-IST;59.0;01-07-2015 10:56
251;TK775;40.0347;32.9077;1447.81760546208;IST-ESB;36.0;01-07-2015 10:56
252;TK1922;40.8557;28.5736;1234.45501097293;GVA-IST;58.0;01-07-2015 10:56
253;PC209;40.7895;29.0972;868.690563277249;ERC-SAW;335.0;01-07-2015 10:56
254;TK1668;40.8983;28.6651;739.148988051695;HAM-IST;60.0;01-07-2015 10:56
255;;40.7534;30.0135;594.367227505486;"-";352.0;01-07-2015 10:56
256;AB3348;39.0887;26.6163;487.685930260912;DUS-MJT;139.0;01-07-2015 10:56
257;PC271;40.8719;29.2366;358.144355035357;ERZ-SAW;66.0;01-07-2015 10:56
258;TK1638;40.9361;28.7462;335.284077054377;MUC-IST;61.0;01-07-2015 10:56
259;TK1028;40.968;28.8166;45.7205559619605;SOF-IST;61.0;01-07-2015 10:56
260;TK1899;42.6681;26.0155;12192.1482565228;SAW-VIE;296.0;01-07-2015 10:56
261;XG1690;40.9441;30.2233;12176.9080712021;ESB-FRA;283.0;01-07-2015 10:56
262;X3354;39.4844;27.2471;11887.3445501097;CGN-AYT;130.0;01-07-2015 10:56
263;TK2643;40.6213;31.6779;11590.160936357;EZS-IST;287.0;01-07-2015 10:56
264;EK1;42.7492;30.587;11582.5408436967;DXB-LHR;296.0;01-07-2015 10:56
265;LY323;40.3001;29.3513;11582.5408436967;TLV-CDG;327.0;01-07-2015 10:56
266;QS2621;42.9195;26.2497;11582.5408436967;AYT-PRG;319.0;01-07-2015 10:56
267;QS1191;41.6526;27.6833;11582.5408436967;AYT-PRG;320.0;01-07-2015 10:56
268;AB2542;42.0406;26.3595;11285.3572299439;TXL-AYT;137.0;01-07-2015 10:56
269;SU6267;41.7123;31.1849;11277.7371372836;LED-TLV;143.0;01-07-2015 10:56
270;FR1805;41.4332;26.9807;11277.7371372836;NYO-PFO;144.0;01-07-2015 10:56
271;LG835;40.0707;26.5103;11277.7371372836;LUX-AYT;135.0;01-07-2015 10:56
272;CV792;42.5668;30.3677;11277.7371372836;LUX-";119.0;01-07-2015 10:56
273;XC332;39.0721;28.8951;11277.7371372836;KTW-AYT;148.0;01-07-2015 10:56
274;3Z7220;40.2795;27.9317;11277.7371372836;WAW-AYT;150.0;01-07-2015 10:56
275;W68046;42.6942;31.6364;10972.9334308705;KUT-VNO;273.0;01-07-2015 10:56
276;6Y536;41.5685;29.3756;10972.9334308705;AYT-TLL;343.0;01-07-2015 10:56
277;XC381;40.6556;28.7738;10972.9334308705;AYT-KRK;320.0;01-07-2015 10:56
278;DV481;39.5514;32.51;10972.9334308705;AYT-";37.0;01-07-2015 10:56
279;S53508;42.808;29.1429;10972.9334308705;DLM-VNO;359.0;01-07-2015 10:56
280;TK1617;41.9836;27.3788;10972.9334308705;SAW-FRA;304.0;01-07-2015 10:56
281;QU5712;40.624;32.4556;10965.3133382102;AYT-HRK;350.0;01-07-2015 10:56
282;PC469;42.2501;26.63;10965.3133382102;SAW-BCN;292.0;01-07-2015 10:56
283;TK1018;40.8834;26.2513;10957.6932455499;PRN-IST;90.0;01-07-2015 10:56
284;AB3044;39.3058;27.5136;10675.7498171178;DUS-AYT;131.0;01-07-2015 10:56
285;TK2730;40.2239;31.7178;10675.7498171178;IST-AJI;94.0;01-07-2015 10:56
286;JO123;42.8035;28.547;10668.1297244574;HEL-AYT;167.0;01-07-2015 10:56
287;SK7993;42.0062;28.7692;10668.1297244574;ARN-AYT;178.0;01-07-2015 10:56
288;TK2216;39.9229;32.7664;10660.5096317971;IST-ADF;105.0;01-07-2015 10:56
289;EK27;42.3764;32.0789;10363.3260180444;DXB-GLA;288.0;01-07-2015 10:56
290;SU2130;41.8926;32.9474;10363.3260180444;SVO-IST;254.0;01-07-2015 10:56
291;9U756;40.2134;30.1157;10363.3260180444;AYT-KIV;339.0;01-07-2015 10:56
292;R27556;41.9841;29.4498;10363.3260180444;"-";4.0;01-07-2015 10:56
293;J26731;41.6017;31.8075;10355.7059253841;GYD-";260.0;01-07-2015 10:56
294;0B30;41.1699;27.3853;10355.7059253841;BJV-OTP;352.0;01-07-2015 10:56
295;TK870;40.2226;31.2738;10203.3040721775;IST-IKA;104.0;01-07-2015 10:56
296;KC216;39.0676;32.0894;10073.762496952;AYT-TSE;53.0;01-07-2015 10:56
